voxel_id,linearity,planarity,scattering,omnivariance,sum_of_eigenvalues,anisotropy,eigenentropy,change_of_curvature,residual,is_training
288,212,6,0.9379250697599913,0.06207493024000861,6.058131062193744e-19,6.210148685169582e-08,0.19686666656187704,1.0,0.36379011072682754,5.704052406947146e-19,0.35153039769327676,True
211,203,10,0.1295952867729529,0.8704047132270472,1.8502287835305636e-20,2.1611298828149803e-08,0.16006666670205696,1.0,0.4038337581001704,9.892130673357461e-21,0.2388564794800853,True
349,265,1,0.759758247234785,0.2402417527652149,4.9921256793786594e-21,1.406338819473951e-08,0.16416666659571677,1.0,0.3773247402596939,4.0251230602810536e-21,0.2970596647176687,True
